flight_id,aircraft_type,aircraft_age,operational_hours,days_since_maintenance,maintenance_count,airline,origin,destination,distance,flight_duration,weather_condition,weather_severity,engine_temperature,oil_pressure,vibration_level,fuel_consumption,hydraulic_pressure,cabin_pressure,previous_delays,crew_experience,equipment_failure,flight_cancelled
FL22049,Airbus A320,1,23826,30,6,Continental Express,DCA,SAN,2279,4.82,Clear,1,304.45,38.84,16.73,3315.42,2808.42,10.56,3,20.32,0,0
FL22050,Boeing 737,7,10043,457,44,SkyConnect,DCA,SAN,2279,4.21,Cloudy,2,323.88,32.64,16.1,2970.26,2962.72,10.81,6,23.77,1,1
FL22051,Boeing 777,23,34919,343,24,AirGlobal,JFK,LAX,2475,4.4,Cloudy,2,340.0,31.48,18.3,2569.25,3139.47,10.8,3,24.87,1,0
FL22052,Boeing 737,9,9549,251,40,OceanAir,IAH,MCO,848,1.62,Rainy,3,331.52,38.36,16.71,787.08,2826.7,11.35,9,3.24,0,1
FL22053,Boeing 787,0,1052,419,19,Continental Express,JFK,LAX,2475,5.06,Clear,1,313.39,35.38,15.26,2819.35,2954.66,10.96,3,16.44,0,0
FL22054,Airbus A350,4,18872,468,48,PacificWings,JFK,LAX,2475,5.38,Cloudy,2,340.0,29.97,21.02,3654.44,2904.82,10.96,8,16.6,0,0
FL22055,Boeing 777,4,2918,287,14,Continental Express,ORD,SFO,1846,4.01,Clear,1,298.33,38.64,17.34,1523.9,3064.17,10.92,5,16.08,0,0
FL22056,Boeing 737,13,32607,377,46,SkyConnect,ORD,SFO,1846,3.84,Rainy,3,332.72,36.66,18.6,2250.76,2863.17,11.06,0,3.61,0,0
FL22057,Boeing 787,3,37462,194,6,AirGlobal,IAH,MCO,848,1.45,Clear,1,306.34,30.31,19.84,1224.4,2932.99,10.98,6,19.57,1,1
FL22058,Airbus A350,2,16256,281,49,PacificWings,DFW,SEA,1660,2.96,Cloudy,2,316.55,41.8,18.33,1604.44,3123.59,10.7,5,9.5,1,0
FL22059,Airbus A320,11,11548,31,14,SkyConnect,LAS,PHX,256,0.57,Clear,1,311.42,44.19,10.64,208.04,2823.18,11.38,1,21.66,0,0
FL22060,Airbus A320,5,12836,223,41,PacificWings,DFW,SEA,1660,3.19,Rainy,3,307.62,22.64,18.88,1338.85,3186.16,11.04,1,13.51,1,0
FL22061,Airbus A320,13,35174,155,6,AirGlobal,LAS,PHX,256,0.5,Clear,1,297.31,27.14,11.7,266.91,2907.59,10.73,8,2.94,0,0
FL22062,Boeing 777,27,25463,96,36,PacificWings,MIA,BOS,1258,2.48,Rainy,3,286.82,49.82,22.16,1782.2,3024.0,11.01,0,7.19,1,0
FL22063,Boeing 787,1,21838,87,28,OceanAir,ORD,SFO,1846,3.5,Foggy,4,289.66,36.89,17.51,1969.73,2877.71,11.35,9,13.82,1,0
FL22064,Airbus A350,8,30495,275,12,OceanAir,DCA,SAN,2279,4.04,Clear,1,319.18,30.14,14.63,3165.29,3062.18,11.34,0,7.12,0,0
FL22065,Boeing 737,5,29965,305,19,Continental Express,MIA,BOS,1258,2.39,Clear,1,340.0,25.76,18.03,1138.34,3043.11,10.79,9,24.91,0,1
FL22066,Airbus A320,15,46090,427,27,SkyConnect,ORD,SFO,1846,4.04,Cloudy,2,340.0,26.72,19.72,1860.1,2932.41,10.77,6,2.86,0,1
FL22067,Boeing 787,8,3423,330,46,SkyConnect,JFK,LAX,2475,4.45,Clear,1,305.29,40.29,21.44,2225.65,2999.36,10.53,6,11.68,0,0
FL22068,Airbus A320,14,42524,171,10,OceanAir,ATL,DEN,1199,2.3,Cloudy,2,303.95,26.27,17.86,1756.08,3046.19,10.82,3,8.8,1,1
FL22069,Airbus A350,4,11848,318,36,OceanAir,IAH,MCO,848,1.38,Cloudy,2,330.47,23.85,17.84,1171.88,3095.39,11.48,5,15.14,0,0
FL22070,Boeing 787,11,36605,478,29,OceanAir,LAS,PHX,256,0.48,Foggy,4,339.09,18.53,17.08,382.83,3048.72,11.38,8,6.91,0,0
FL22071,Boeing 737,25,28800,213,35,PacificWings,JFK,LAX,2475,4.87,Clear,1,308.15,30.96,17.61,2815.47,2828.12,11.11,6,20.56,0,0
FL22072,Airbus A320,19,10025,337,40,AirGlobal,MIA,BOS,1258,2.53,Cloudy,2,340.0,52.28,20.51,1749.7,2868.72,10.9,5,10.78,0,0
FL22073,Boeing 737,0,41859,198,10,AirGlobal,LAS,PHX,256,0.35,Cloudy,2,317.57,26.61,15.98,331.77,2974.69,10.6,1,13.75,0,0
FL22074,Boeing 777,12,33436,164,21,PacificWings,JFK,LAX,2475,4.89,Clear,1,319.07,37.01,18.2,3264.26,2864.65,11.16,2,5.47,0,0
FL22075,Boeing 777,12,47715,356,8,AirGlobal,JFK,LAX,2475,4.86,Clear,1,340.0,31.24,22.13,3243.64,3128.66,10.51,0,24.03,0,0
FL22076,Boeing 787,0,13721,266,15,SkyConnect,DFW,SEA,1660,3.48,Clear,1,321.76,42.05,11.65,2442.79,2895.23,10.56,5,6.39,1,1
FL22077,Boeing 777,17,41204,487,35,Continental Express,LAS,PHX,256,0.76,Rainy,3,340.0,17.24,26.29,332.94,2912.71,11.05,1,14.6,0,0
FL22078,Airbus A320,7,39009,401,33,SkyConnect,IAH,MCO,848,1.85,Foggy,4,305.92,33.98,22.64,715.13,2848.56,10.71,2,3.91,0,0
FL22079,Airbus A320,2,17162,148,26,SkyConnect,JFK,LAX,2475,5.27,Clear,1,324.15,41.91,13.04,2207.01,2901.37,10.78,7,14.96,0,0
FL22080,Boeing 777,14,40144,311,8,Continental Express,LAS,PHX,256,0.37,Clear,1,338.26,23.91,23.64,320.78,3136.2,11.34,7,4.13,0,0
FL22081,Boeing 777,11,48031,444,11,SkyConnect,DCA,SAN,2279,4.4,Rainy,3,340.0,15.0,24.57,2782.79,3194.11,10.73,1,6.7,1,0
FL22082,Boeing 737,5,29399,154,44,AirGlobal,MIA,BOS,1258,2.66,Cloudy,2,302.42,34.39,13.39,1102.27,3149.24,11.22,3,7.45,0,0
FL22083,Boeing 737,16,44729,422,27,Continental Express,MIA,BOS,1258,2.45,Clear,1,320.85,24.08,23.08,1659.55,3106.86,11.17,5,3.16,1,0
FL22084,Airbus A320,12,43987,126,25,Continental Express,DCA,SAN,2279,4.86,Cloudy,2,340.0,31.94,21.48,2943.96,2961.16,11.39,2,21.38,0,0
FL22085,Boeing 737,5,27208,362,11,SkyConnect,ORD,SFO,1846,3.47,Rainy,3,340.0,29.61,18.12,2286.9,3046.94,10.55,4,11.91,0,0
FL22086,Airbus A350,0,20518,134,32,AirGlobal,MIA,BOS,1258,2.0,Clear,1,300.28,33.49,16.82,1123.67,3067.08,10.76,0,19.59,0,0
FL22087,Airbus A350,4,33670,7,27,AirGlobal,ORD,SFO,1846,3.39,Clear,1,305.19,33.19,15.52,1570.69,3025.11,11.37,8,24.18,0,1
FL22088,Airbus A320,6,30723,159,45,OceanAir,ATL,DEN,1199,1.74,Clear,1,319.88,23.89,22.32,1076.89,2832.71,10.82,2,17.52,1,1
FL22089,Boeing 787,9,10188,215,42,SkyConnect,DFW,SEA,1660,3.69,Clear,1,311.1,39.81,12.09,2258.05,2907.74,11.38,6,10.88,1,0
FL22090,Boeing 787,0,4014,412,36,Continental Express,ORD,SFO,1846,3.69,Clear,1,311.52,35.9,19.57,2256.2,3053.55,11.27,4,14.01,0,0
FL22091,Airbus A350,10,29404,97,39,PacificWings,LAS,PHX,256,0.96,Rainy,3,296.18,29.4,14.49,238.35,3002.5,10.81,0,16.12,0,0
FL22092,Airbus A350,6,3169,393,30,PacificWings,ORD,SFO,1846,3.73,Clear,1,318.33,39.65,24.97,2642.35,3060.44,11.22,8,11.55,0,1
FL22093,Airbus A350,9,2259,411,30,Continental Express,DCA,SAN,2279,4.47,Foggy,4,311.57,39.81,16.91,2771.52,3029.19,10.54,2,9.01,0,0
FL22094,Boeing 777,6,21976,132,28,AirGlobal,LAS,PHX,256,0.54,Clear,1,291.18,29.53,9.02,252.33,3089.71,11.42,1,17.45,0,0
FL22095,Boeing 787,12,37239,132,21,AirGlobal,DCA,SAN,2279,4.15,Cloudy,2,332.91,30.16,20.19,2157.18,2999.31,11.3,5,6.81,0,0
FL22096,Airbus A320,7,49170,261,20,PacificWings,DFW,SEA,1660,3.75,Clear,1,336.48,23.19,23.6,2051.6,2837.56,11.33,3,21.6,0,0
FL22097,Boeing 737,11,7067,196,17,AirGlobal,JFK,LAX,2475,5.11,Clear,1,306.27,44.54,14.95,3473.3,2846.98,11.04,4,2.34,0,1
FL22098,Boeing 777,5,35298,353,24,OceanAir,ORD,SFO,1846,3.96,Clear,1,340.0,24.54,21.69,1536.95,2823.61,10.57,8,8.65,0,0
FL22099,Airbus A350,2,4119,58,10,PacificWings,DFW,SEA,1660,3.6,Clear,1,283.94,37.61,8.2,1648.73,2949.37,10.7,7,7.72,0,0
FL22100,Airbus A320,13,38169,204,16,AirGlobal,DCA,SAN,2279,4.51,Clear,1,316.97,25.05,16.85,2443.24,2860.85,11.2,8,11.25,0,1
FL22101,Boeing 787,10,15661,148,21,SkyConnect,IAH,MCO,848,1.75,Clear,1,317.91,40.4,7.07,1217.72,3195.54,10.78,4,20.76,1,1
FL22102,Boeing 777,9,47135,75,15,Continental Express,JFK,LAX,2475,5.33,Cloudy,2,302.65,37.36,20.7,2228.51,3071.85,11.49,2,5.53,0,0
FL22103,Boeing 787,3,36233,187,36,PacificWings,MIA,BOS,1258,2.57,Rainy,3,338.67,27.92,23.42,1713.96,3066.34,11.41,4,14.76,0,1
FL22104,Boeing 777,8,44616,80,25,AirGlobal,IAH,MCO,848,1.52,Clear,1,311.04,29.17,16.72,1071.12,2815.78,10.5,3,12.25,0,0
FL22105,Boeing 777,27,47202,412,9,OceanAir,LAS,PHX,256,0.35,Clear,1,327.0,25.73,22.41,292.41,3131.92,11.4,7,3.68,1,1
FL22106,Airbus A320,20,10670,235,5,OceanAir,DFW,SEA,1660,2.72,Clear,1,316.94,35.21,14.78,1341.4,3080.42,11.18,2,8.71,0,0
FL22107,Boeing 777,23,8735,279,14,Continental Express,JFK,LAX,2475,4.87,Clear,1,313.29,28.76,18.79,2732.26,3091.24,11.21,8,2.07,0,0
FL22108,Airbus A350,10,41589,472,8,Continental Express,LAS,PHX,256,0.77,Cloudy,2,340.0,22.66,20.79,216.57,2973.94,10.64,1,11.02,0,0
FL22109,Boeing 737,2,3684,122,37,PacificWings,MIA,BOS,1258,2.07,Foggy,4,292.72,35.51,13.87,1857.71,2927.67,11.15,9,7.41,1,1
FL22110,Airbus A350,8,11945,179,13,SkyConnect,JFK,LAX,2475,5.03,Cloudy,2,285.75,40.02,16.72,2181.13,2921.72,11.48,7,18.68,0,0
FL22111,Airbus A350,3,15693,495,9,PacificWings,LAS,PHX,256,0.48,Clear,1,316.19,28.04,21.4,318.14,2838.7,10.99,8,15.65,1,0
FL22112,Airbus A350,5,19106,270,27,SkyConnect,ATL,DEN,1199,2.7,Clear,1,318.24,36.39,23.49,1584.11,3097.52,10.83,4,3.08,0,0
FL22113,Airbus A350,2,14056,453,27,AirGlobal,ATL,DEN,1199,2.73,Clear,1,331.79,39.23,18.09,1786.39,2935.85,11.41,4,8.6,0,0
FL22114,Airbus A350,8,27439,212,31,AirGlobal,ATL,DEN,1199,2.35,Rainy,3,325.89,38.4,15.32,1506.15,3069.28,11.18,7,10.02,0,0
FL22115,Airbus A350,5,42115,63,17,AirGlobal,ORD,SFO,1846,3.99,Stormy,5,328.97,31.18,20.82,1714.07,2906.94,10.58,5,14.38,0,1
FL22116,Boeing 787,9,18007,28,36,Continental Express,JFK,LAX,2475,4.88,Cloudy,2,320.41,49.87,12.33,3600.01,3155.96,11.37,3,21.8,0,0
FL22117,Boeing 737,23,9769,151,43,AirGlobal,DFW,SEA,1660,3.28,Clear,1,311.2,42.99,14.86,1817.61,2995.32,11.16,4,21.04,0,0
FL22118,Airbus A350,7,48949,172,26,AirGlobal,ORD,SFO,1846,3.91,Cloudy,2,319.47,30.64,24.25,2406.49,2822.08,10.74,6,7.17,0,0
FL22119,Boeing 787,12,8001,376,35,OceanAir,JFK,LAX,2475,5.23,Cloudy,2,288.11,28.86,18.2,3152.59,3177.97,10.98,8,17.27,0,0
FL22120,Boeing 787,12,15625,461,39,AirGlobal,DCA,SAN,2279,4.22,Clear,1,340.0,30.45,21.05,3285.48,2935.94,10.5,9,20.6,1,1
FL22121,Boeing 737,13,46719,440,17,AirGlobal,DFW,SEA,1660,3.24,Clear,1,338.63,23.97,29.05,1911.78,2944.41,10.62,1,9.68,0,0
FL22122,Airbus A320,2,18975,357,15,Continental Express,IAH,MCO,848,1.48,Clear,1,317.38,30.4,20.87,918.91,3148.1,11.04,3,2.92,0,0
FL22123,Airbus A320,16,48466,128,43,PacificWings,JFK,LAX,2475,5.33,Cloudy,2,340.0,36.6,23.44,3570.82,2805.0,11.14,5,15.84,1,0
FL22124,Boeing 777,19,42680,408,10,PacificWings,DCA,SAN,2279,4.27,Clear,1,340.0,28.18,25.27,2410.44,3010.84,10.94,4,23.53,0,0
FL22125,Airbus A350,5,14885,225,28,Continental Express,DCA,SAN,2279,4.41,Rainy,3,290.35,33.81,18.96,3014.26,3171.9,10.95,4,4.8,0,1
FL22126,Boeing 737,7,37097,278,18,AirGlobal,MIA,BOS,1258,2.41,Cloudy,2,296.59,33.15,20.13,1470.59,2993.12,10.84,1,4.33,0,0
FL22127,Boeing 787,6,9695,202,43,Continental Express,ATL,DEN,1199,2.55,Cloudy,2,300.39,42.76,12.12,1179.06,3184.13,10.97,5,21.5,0,0
FL22128,Airbus A350,10,17726,483,14,PacificWings,ATL,DEN,1199,3.07,Stormy,5,324.07,30.72,22.5,1739.71,3166.78,10.82,7,15.25,0,0
FL22129,Boeing 737,25,9692,203,47,AirGlobal,LAS,PHX,256,-0.1,Clear,1,317.65,34.84,16.21,281.39,3102.71,11.36,1,14.73,0,1
FL22130,Airbus A350,4,24857,256,27,PacificWings,IAH,MCO,848,1.91,Clear,1,315.38,30.21,20.94,1222.42,2846.53,10.98,5,8.17,0,0
FL22131,Boeing 777,30,49006,37,7,Continental Express,JFK,LAX,2475,4.8,Clear,1,314.8,24.72,15.38,2910.99,2955.24,10.64,3,23.21,0,0
FL22132,Airbus A350,4,38466,38,10,Continental Express,DFW,SEA,1660,3.51,Clear,1,319.94,45.53,14.76,2164.74,2965.77,10.85,7,15.41,0,0
FL22133,Boeing 777,8,12860,103,45,PacificWings,LAS,PHX,256,-0.02,Clear,1,321.02,44.19,15.59,211.06,3094.0,10.92,5,15.23,0,0
FL22134,Airbus A350,7,41571,336,37,PacificWings,ORD,SFO,1846,3.76,Clear,1,329.25,31.93,18.95,2326.38,2837.44,10.65,9,2.03,0,0
FL22135,Boeing 787,10,42073,84,13,SkyConnect,ATL,DEN,1199,2.23,Cloudy,2,322.46,28.53,22.53,1615.46,2887.05,10.86,9,3.75,1,1
FL22136,Boeing 737,16,42428,277,8,OceanAir,ORD,SFO,1846,4.39,Cloudy,2,340.0,30.07,22.21,2491.55,3159.04,11.34,5,5.64,0,0
FL22137,Airbus A320,14,1133,328,48,OceanAir,IAH,MCO,848,1.76,Clear,1,297.36,38.0,16.15,923.74,3191.49,11.06,3,23.62,1,0
FL22138,Airbus A320,8,49009,67,32,PacificWings,DCA,SAN,2279,4.94,Clear,1,316.74,29.43,18.44,2141.45,3151.51,11.46,1,9.93,0,0
FL22139,Boeing 777,19,10214,162,23,PacificWings,ATL,DEN,1199,2.58,Clear,1,291.22,39.48,13.03,1175.3,3116.15,11.48,2,9.96,0,0
FL22140,Boeing 777,20,33261,278,34,AirGlobal,JFK,LAX,2475,4.97,Cloudy,2,318.92,28.15,20.71,2853.39,3064.24,11.1,1,11.62,1,1
FL22141,Airbus A350,0,11562,386,19,OceanAir,ORD,SFO,1846,3.87,Cloudy,2,323.86,16.49,21.74,2614.73,3111.7,11.43,3,24.8,0,0
FL22142,Airbus A350,8,11483,461,47,Continental Express,MIA,BOS,1258,2.26,Clear,1,340.0,35.75,16.6,1781.13,3160.74,11.46,7,12.49,0,1
FL22143,Boeing 787,10,46109,64,43,Continental Express,DCA,SAN,2279,5.02,Clear,1,340.0,24.07,15.4,3132.88,3141.72,11.17,2,16.91,0,0
FL22144,Airbus A320,4,24145,304,47,OceanAir,ORD,SFO,1846,4.02,Clear,1,299.94,29.88,27.34,1830.68,2856.2,11.22,7,19.29,1,1
FL22145,Boeing 787,0,22946,364,18,SkyConnect,ORD,SFO,1846,3.59,Cloudy,2,331.11,31.55,21.58,1629.07,3154.21,10.91,2,17.88,0,0
FL22146,Airbus A350,10,43182,401,16,Continental Express,MIA,BOS,1258,2.54,Clear,1,340.0,25.53,20.49,1635.85,3088.66,11.06,6,14.38,0,0
FL22147,Boeing 787,7,9317,491,15,Continental Express,MIA,BOS,1258,1.9,Clear,1,328.37,31.05,18.62,1610.51,2897.95,10.99,0,17.39,0,0
FL22148,Airbus A350,2,7279,240,16,Continental Express,DFW,SEA,1660,3.33,Clear,1,305.67,38.33,14.22,1860.89,2833.09,10.98,0,24.21,0,1
FL22149,Boeing 777,1,15286,82,45,PacificWings,LAS,PHX,256,0.59,Clear,1,333.19,27.62,11.77,336.13,3153.62,10.63,0,10.66,0,0
FL22150,Boeing 787,10,3820,289,26,OceanAir,DFW,SEA,1660,3.0,Clear,1,300.2,30.71,17.29,2045.58,2842.51,10.66,4,22.0,0,0
FL22151,Boeing 787,5,2320,117,32,SkyConnect,LAS,PHX,256,0.75,Clear,1,308.08,44.56,14.31,223.89,2861.21,10.8,2,21.54,0,0
FL22152,Airbus A350,10,33736,14,6,PacificWings,DCA,SAN,2279,4.91,Clear,1,296.1,45.89,18.23,1951.61,3044.25,10.66,3,7.56,0,0
FL22153,Boeing 737,2,5355,47,48,SkyConnect,LAS,PHX,256,-0.09,Rainy,3,291.9,37.49,9.1,306.12,3108.27,10.97,9,3.73,0,1
FL22154,Airbus A320,9,15441,299,49,AirGlobal,ORD,SFO,1846,3.69,Clear,1,340.0,34.51,21.66,2054.5,2915.26,10.73,3,21.15,0,0
FL22155,Boeing 787,10,30964,410,29,SkyConnect,JFK,LAX,2475,5.45,Clear,1,337.78,32.31,20.91,2309.93,3094.61,11.24,2,4.11,0,0
FL22156,Airbus A350,7,11063,437,15,OceanAir,IAH,MCO,848,1.14,Cloudy,2,318.64,31.11,12.59,993.7,3015.36,11.05,3,20.44,0,0
FL22157,Boeing 787,7,20580,119,19,AirGlobal,ATL,DEN,1199,2.63,Clear,1,285.61,40.06,16.02,1453.82,3069.67,10.73,3,8.27,0,0
FL22158,Airbus A350,5,42760,88,43,Continental Express,ORD,SFO,1846,3.5,Cloudy,2,311.85,31.09,22.8,2178.99,2845.35,11.49,5,16.18,0,0
FL22159,Boeing 787,10,28495,299,40,AirGlobal,IAH,MCO,848,1.61,Clear,1,310.55,36.11,15.51,989.23,2958.38,11.25,2,6.87,0,0
FL22160,Boeing 787,3,9287,153,32,PacificWings,DFW,SEA,1660,3.53,Clear,1,302.46,45.27,15.88,1713.6,2838.29,10.69,2,8.61,1,0
FL22161,Airbus A320,16,7174,266,18,OceanAir,DFW,SEA,1660,3.43,Stormy,5,288.89,28.23,12.44,1337.25,3125.07,10.81,6,19.58,0,0
FL22162,Boeing 737,20,3648,211,13,SkyConnect,ORD,SFO,1846,3.24,Rainy,3,306.7,40.78,18.21,1738.67,2860.93,10.74,4,24.22,0,0
FL22163,Airbus A320,6,40434,190,32,PacificWings,DCA,SAN,2279,4.64,Clear,1,327.97,29.46,19.24,3202.68,3169.05,10.78,3,13.46,1,1
FL22164,Boeing 787,6,16100,80,35,SkyConnect,JFK,LAX,2475,5.42,Cloudy,2,294.75,36.96,14.89,2130.07,3156.19,11.43,2,17.25,0,0
FL22165,Boeing 777,27,8781,129,44,Continental Express,ATL,DEN,1199,2.44,Cloudy,2,307.07,36.15,22.43,1673.18,3089.01,10.63,5,10.23,0,0
FL22166,Boeing 787,3,31688,281,34,Continental Express,LAS,PHX,256,0.25,Stormy,5,313.58,31.07,20.06,280.91,2819.66,11.21,5,8.91,0,1
FL22167,Airbus A320,19,42442,80,41,SkyConnect,LAS,PHX,256,0.56,Stormy,5,336.01,29.09,22.22,223.44,3011.92,11.34,7,12.44,0,1
FL22168,Boeing 777,27,37460,81,34,SkyConnect,IAH,MCO,848,2.06,Rainy,3,310.75,33.57,25.31,975.63,3174.02,11.42,9,22.63,0,0
FL22169,Airbus A320,13,35650,213,6,AirGlobal,ATL,DEN,1199,2.71,Rainy,3,322.16,36.6,16.8,1546.87,3173.27,11.11,9,3.29,0,0
FL22170,Boeing 787,11,40121,458,12,OceanAir,DCA,SAN,2279,4.59,Rainy,3,328.78,21.55,25.23,3214.49,2883.11,10.8,9,16.87,0,0
FL22171,Boeing 777,26,4082,125,46,Continental Express,ORD,SFO,1846,3.89,Clear,1,305.67,39.15,12.88,1645.7,3002.93,11.07,3,11.37,0,0
FL22172,Boeing 737,8,42005,371,27,SkyConnect,ATL,DEN,1199,2.17,Clear,1,340.0,18.43,20.85,1166.62,3127.63,10.91,6,9.18,0,0
FL22173,Airbus A350,7,6325,495,29,PacificWings,DFW,SEA,1660,2.95,Clear,1,325.48,37.9,21.01,2054.22,3017.63,11.32,1,5.87,1,0
FL22174,Boeing 777,26,46274,271,12,OceanAir,ORD,SFO,1846,3.77,Clear,1,339.61,23.48,22.85,1766.13,2842.94,11.07,2,4.28,0,0
FL22175,Airbus A350,2,49040,498,23,SkyConnect,ATL,DEN,1199,2.29,Cloudy,2,340.0,17.85,28.35,1618.32,2946.91,11.24,2,4.95,0,0
FL22176,Airbus A320,17,12828,437,12,SkyConnect,DFW,SEA,1660,3.45,Cloudy,2,340.0,28.33,20.41,2211.09,3136.57,11.18,2,7.24,0,0
FL22177,Boeing 737,23,31671,351,40,Continental Express,DCA,SAN,2279,4.26,Clear,1,329.7,24.5,25.06,2918.9,3162.1,11.38,9,24.77,0,1
FL22178,Boeing 787,10,47062,434,6,Continental Express,LAS,PHX,256,0.5,Cloudy,2,336.36,19.43,22.6,240.51,3118.31,10.74,1,18.69,0,0
FL22179,Boeing 737,15,35993,262,6,SkyConnect,MIA,BOS,1258,2.76,Clear,1,313.92,33.46,19.37,1390.45,2836.97,11.5,6,11.97,0,0
FL22180,Airbus A350,2,33547,468,32,OceanAir,JFK,LAX,2475,4.92,Cloudy,2,321.24,26.33,21.42,2818.07,3004.32,10.59,7,16.32,0,0
FL22181,Boeing 777,15,24715,212,35,OceanAir,DCA,SAN,2279,4.52,Clear,1,292.8,36.5,14.96,2783.95,2972.41,11.38,5,2.8,0,0
FL22182,Airbus A350,8,32650,297,7,Continental Express,ORD,SFO,1846,4.13,Clear,1,323.62,32.85,20.49,1985.17,2933.54,10.56,2,9.34,0,0
FL22183,Airbus A350,8,49203,20,24,OceanAir,DFW,SEA,1660,2.98,Clear,1,340.0,27.0,15.64,1737.25,3099.9,11.4,8,2.61,0,0
FL22184,Boeing 737,15,17437,332,37,SkyConnect,MIA,BOS,1258,2.82,Rainy,3,338.57,32.58,21.62,1773.19,2868.44,10.63,3,5.11,0,0
FL22185,Airbus A320,11,38833,353,30,OceanAir,LAS,PHX,256,0.13,Clear,1,322.49,31.47,18.51,240.16,2958.71,11.43,9,14.69,0,0
FL22186,Airbus A320,4,31054,250,18,OceanAir,DFW,SEA,1660,3.37,Cloudy,2,340.0,28.04,18.54,2171.21,2910.1,10.6,5,15.74,0,0
FL22187,Boeing 787,11,10680,305,41,AirGlobal,ORD,SFO,1846,4.08,Cloudy,2,295.38,35.84,17.75,1606.18,3199.9,10.77,0,12.83,1,1
FL22188,Boeing 777,20,7441,471,22,Continental Express,LAS,PHX,256,0.71,Clear,1,317.59,33.3,23.91,341.81,3177.25,11.25,4,10.95,0,0
FL22189,Boeing 737,10,3456,199,38,PacificWings,ATL,DEN,1199,2.75,Clear,1,313.0,37.28,15.63,1639.64,2928.42,10.84,5,16.76,0,0
FL22190,Airbus A350,1,25934,396,22,SkyConnect,JFK,LAX,2475,5.14,Clear,1,325.8,20.08,24.56,3375.36,3169.1,11.05,9,8.97,0,0
FL22191,Boeing 787,4,43255,196,35,OceanAir,JFK,LAX,2475,4.78,Cloudy,2,321.88,22.85,16.84,3259.52,2842.08,10.94,3,12.08,1,0
FL22192,Airbus A320,17,22532,302,6,Continental Express,LAS,PHX,256,-0.0,Clear,1,312.77,28.05,23.16,378.25,2967.28,11.42,2,8.92,0,0
FL22193,Airbus A350,7,17443,364,19,OceanAir,IAH,MCO,848,1.95,Clear,1,303.19,32.41,23.46,1025.08,2911.87,11.1,2,19.03,0,0
FL22194,Airbus A320,10,20486,231,32,PacificWings,MIA,BOS,1258,2.75,Stormy,5,321.8,32.68,10.92,1389.22,2845.38,10.85,6,8.78,0,0
FL22195,Airbus A320,10,5166,203,5,SkyConnect,ORD,SFO,1846,3.46,Clear,1,320.66,35.03,16.66,1567.99,3058.61,10.78,0,20.84,0,0
FL22196,Airbus A350,10,1299,389,31,PacificWings,IAH,MCO,848,1.05,Foggy,4,313.29,36.55,18.83,789.18,3060.89,10.54,5,13.3,1,0
FL22197,Airbus A350,7,14594,2,12,AirGlobal,LAS,PHX,256,0.52,Foggy,4,291.03,41.47,12.51,230.39,3108.57,11.32,0,7.05,0,0
FL22198,Boeing 777,21,25685,412,34,AirGlobal,IAH,MCO,848,1.7,Clear,1,338.16,31.46,19.88,762.56,2814.44,11.03,5,18.4,0,0
FL22199,Boeing 787,4,24772,395,39,OceanAir,DFW,SEA,1660,3.19,Clear,1,302.25,25.17,20.73,1960.01,2868.2,11.29,6,17.98,0,0
FL22200,Boeing 787,8,11352,84,11,OceanAir,MIA,BOS,1258,3.08,Clear,1,291.94,26.69,15.67,1332.23,3134.91,11.14,2,23.3,0,0
FL22201,Boeing 737,19,29147,111,8,AirGlobal,ORD,SFO,1846,3.86,Rainy,3,314.78,30.62,19.69,2486.3,2954.21,11.36,5,20.48,0,1
FL22202,Boeing 737,21,33398,251,20,OceanAir,ATL,DEN,1199,1.99,Stormy,5,318.82,31.01,15.03,1245.97,2928.65,11.17,7,21.78,0,0
FL22203,Airbus A350,1,5808,128,18,PacificWings,DCA,SAN,2279,4.71,Cloudy,2,306.15,49.0,15.81,2649.48,2833.52,11.45,0,16.11,0,0
FL22204,Boeing 777,7,18724,18,41,PacificWings,DFW,SEA,1660,3.56,Cloudy,2,311.26,46.47,11.69,1357.64,2902.65,11.46,7,19.27,0,0
FL22205,Boeing 777,14,22221,142,37,OceanAir,ATL,DEN,1199,2.38,Cloudy,2,300.12,36.34,13.87,975.61,2911.33,10.57,2,7.37,0,0
FL22206,Boeing 737,17,11317,74,10,AirGlobal,ORD,SFO,1846,3.76,Clear,1,281.69,31.17,12.86,2030.59,2927.86,10.52,9,11.28,0,1
FL22207,Boeing 787,3,44500,377,41,AirGlobal,IAH,MCO,848,1.36,Rainy,3,340.0,27.18,25.88,1063.87,3100.91,11.36,4,21.74,0,0
FL22208,Boeing 787,11,3267,405,49,PacificWings,ORD,SFO,1846,3.53,Foggy,4,309.87,33.27,16.78,1883.07,3144.17,10.66,9,20.51,0,1
FL22209,Airbus A320,2,23209,42,14,SkyConnect,DFW,SEA,1660,3.12,Foggy,4,305.73,49.02,17.02,1613.76,3018.12,10.97,7,19.11,0,0
FL22210,Boeing 777,3,5439,169,36,Continental Express,LAS,PHX,256,0.65,Clear,1,287.01,36.72,13.03,268.99,3048.62,11.05,2,8.1,0,0
FL22211,Airbus A320,3,4628,34,7,PacificWings,MIA,BOS,1258,2.45,Cloudy,2,260.03,40.3,9.03,1818.53,3056.08,10.86,9,21.49,0,0
